Wall time,Step,Value
1747905466.816124,55030,-13.373414993286133
1747905530.1213138,55391,-13.6364164352417
1747905598.7532825,55791,-13.789498329162598
1747905665.377905,56191,-13.852944374084473
1747905724.4508953,56516,-13.720281600952148
1747905780.0285091,56841,-13.77318000793457
1747905843.959427,57191,-13.7454195022583
1747905906.3856173,57555,-13.822344779968262
1747905953.5613327,57830,-13.636591911315918
1747906015.538965,58204,-13.742770195007324
1747906062.5923362,58479,-13.635053634643555
1747906107.309405,58730,-13.245999336242676
1747906161.1252935,59042,-13.286978721618652
1747906221.0328088,59380,-13.229962348937988
1747906270.4455788,59667,-12.82794189453125
1747906332.482816,60006,-12.923687934875488
1747906368.8768985,60200,-12.694109916687012
1747906420.4914546,60494,-12.621075630187988
1747906471.8477669,60789,-12.677969932556152
1747906534.5464835,61156,-12.63771915435791
1747906601.804957,61484,-12.497613906860352
1747906659.2881434,61766,-12.588953018188477
1747906723.9535644,62113,-12.582127571105957
1747906786.700545,62452,-12.692573547363281
1747906837.5401256,62730,-12.37641429901123
1747906896.6831658,63073,-12.465950012207031
1747906938.4932463,63306,-12.107429504394531
1747906988.0965002,63580,-11.741866111755371
1747907024.168459,63769,-11.457942962646484
1747907073.257749,64044,-11.409852981567383
1747907122.8678298,64327,-11.270959854125977
1747907180.116537,64665,-11.111922264099121
1747907228.7605844,64940,-11.005016326904297
1747907279.0388849,65218,-11.06071662902832
1747907326.0098982,65495,-10.881314277648926
1747907390.3422134,65833,-11.029976844787598
1747907427.6947567,66047,-11.061731338500977
1747907467.1335235,66278,-10.796687126159668
1747907521.1046987,66585,-10.598445892333984
1747907566.403298,66820,-10.49260425567627
1747907609.4854467,67061,-10.266839981079102
1747907655.2527413,67309,-10.271235466003418
1747907696.3806083,67535,-10.296740531921387
1747907749.6164284,67808,-10.12138557434082
1747907799.834253,68086,-10.098630905151367
1747907858.2306175,68408,-10.121006965637207
1747907890.855642,68584,-9.788089752197266
1747907933.4701896,68808,-9.560546875
1747907962.1922803,68962,-9.146524429321289
1747908003.975035,69185,-9.083517074584961
1747908047.046075,69423,-8.774469375610352
1747908087.9527435,69647,-8.712970733642578
1747908127.9372642,69859,-8.575307846069336
1747908162.121613,70038,-8.510425567626953
1747908204.051685,70262,-8.378214836120605
1747908249.7615867,70510,-8.36539363861084
1747908290.2685587,70723,-8.173516273498535
1747908337.5194976,70972,-8.338829040527344
1747908390.7529626,71261,-8.352076530456543
1747908467.0758622,71657,-8.569666862487793
1747908514.4650273,71933,-8.546812057495117
1747908573.2200093,72276,-8.686810493469238
1747908622.2265186,72560,-8.75985050201416
1747908673.798025,72857,-8.982050895690918
1747908702.4734077,73011,-8.806678771972656
1747908742.0243328,73242,-8.809401512145996
1747908781.6417484,73460,-8.75951099395752
1747908820.387991,73675,-8.640095710754395
1747908872.7118804,73972,-8.597304344177246
1747908923.7385802,74269,-8.572429656982422
1747908962.2429564,74488,-8.361600875854492
1747909023.9885166,74834,-8.624683380126953
1747909072.514783,75119,-8.878469467163086
1747909116.3276072,75358,-9.034431457519531
1747909166.2648554,75639,-9.138808250427246
1747909206.4738808,75863,-9.18740463256836
1747909255.2233222,76124,-9.21203899383545
1747909298.069268,76365,-9.286243438720703
1747909339.30504,76592,-9.391615867614746
1747909379.334789,76825,-9.48578929901123
1747909428.3093503,77103,-9.465662002563477
1747909488.5756958,77445,-9.68281078338623
1747909533.9994133,77676,-9.42465591430664
1747909575.048239,77895,-9.320490837097168
1747909615.2955413,78118,-9.00827693939209
1747909651.2525527,78314,-8.698216438293457
1747909686.382144,78505,-8.445786476135254
1747909726.7725587,78719,-8.36654281616211
1747909773.037713,78954,-8.025154113769531
1747909822.0402832,79238,-8.212977409362793
1747909874.1713622,79529,-8.29113483428955
1747909923.0585241,79813,-8.456336975097656
1747909963.7674568,80034,-8.413787841796875
1747910024.106225,80376,-8.582133293151855
1747910069.8072746,80628,-8.482507705688477
1747910116.3127992,80878,-8.517139434814453
1747910170.8510003,81171,-8.437213897705078
1747910227.1613488,81487,-8.305280685424805
1747910277.5186975,81767,-8.297479629516602
1747910323.3226001,82028,-8.292308807373047
1747910358.8061247,82221,-8.176084518432617
1747910398.4660234,82439,-8.147099494934082
1747910436.3784494,82653,-8.096294403076172
1747910485.5340998,82937,-8.157238960266113
1747910514.27794,83093,-7.965625286102295
1747910561.4462326,83374,-7.95843505859375
1747910619.601064,83717,-7.991668701171875
1747910659.3784711,83948,-8.022103309631348
1747910698.3999279,84178,-8.005644798278809
1747910729.7626972,84351,-7.894351005554199
1747910775.7584753,84626,-7.966053485870361
1747910861.5798345,84916,-8.084630966186523
1747911112.9218028,85163,-8.071478843688965
1747911420.5441055,85467,-8.198417663574219
1747911717.7412581,85760,-8.219916343688965
1747911945.8713841,85984,-8.094748497009277
1747912132.7954178,86214,-7.945323944091797
1747912172.130197,86439,-7.987003803253174
1747912212.2460825,86669,-7.757940292358398
1747912263.6601398,86974,-7.917569160461426
1747912298.2881584,87164,-7.836669921875
1747912343.1611824,87418,-7.726527214050293
1747912387.0478587,87658,-7.61897087097168
1747912436.1253042,87935,-7.634934902191162
1747912495.302043,88275,-7.772085189819336
1747912545.104772,88557,-7.940365314483643
1747912583.3238218,88772,-7.900591850280762
1747912624.6513426,88999,-7.914383888244629
1747912684.887119,89345,-8.080554962158203
1747912736.7492023,89633,-8.31076717376709
1747912794.0701563,89974,-8.402042388916016
1747912842.2712367,90242,-8.23637866973877
1747912889.1121771,90503,-8.267586708068848
1747912920.6983507,90675,-8.18081283569336
1747912982.979438,91023,-8.466151237487793
1747913026.0669205,91250,-8.477791786193848
1747913064.54673,91469,-8.421470642089844
1747913113.1849911,91744,-8.498696327209473
1747913171.6718428,92059,-8.561480522155762
1747913213.8866353,92289,-8.458022117614746
1747913264.2878463,92569,-8.600833892822266
1747913294.1992722,92725,-8.519266128540039
1747913334.4132385,92942,-8.510126113891602
1747913373.2454717,93160,-8.496517181396484
1747913409.956301,93343,-8.229192733764648
1747913443.559749,93518,-8.228970527648926
1747913474.0948427,93680,-8.122088432312012
1747913536.809368,94044,-8.522862434387207
1747913587.97309,94328,-8.524130821228027
1747913618.2322412,94494,-8.220423698425293
1747913673.6053135,94779,-8.206094741821289
1747913723.8212473,95043,-8.277200698852539
1747913772.77675,95314,-8.298632621765137
1747913801.0720742,95462,-7.936893463134766
1747913850.7260041,95739,-7.855954170227051
1747913909.6219673,96080,-8.074089050292969
1747913947.8997838,96296,-7.998875617980957
1747913980.489952,96474,-7.845125198364258
1747914021.556779,96713,-7.955939769744873
1747914078.5774903,97054,-7.9899187088012695
1747914124.4748175,97323,-7.994472026824951
1747914174.325998,97612,-8.112492561340332
1747914227.8128269,97887,-8.109800338745117
1747914479.4914975,98135,-7.9610700607299805
1747914782.7066815,98434,-8.226930618286133
1747915079.5227046,98727,-8.2550630569458
1747915250.499269,98894,-8.272358894348145
1747915465.6892846,99105,-8.228143692016602
1747915768.5675025,99404,-8.320569038391113
1747916020.988028,99652,-8.37242603302002
1747916237.0857775,99942,-8.628631591796875
