Wall time,Step,Value
1744646770.8580327,31526,-4.081432342529297
1744646909.2434165,31685,-4.052145481109619
1744646939.1959355,31850,-4.019920825958252
1744646966.3983514,32008,-4.033031940460205
1744646994.695014,32170,-3.979308843612671
1744647025.0969355,32348,-3.9394125938415527
1744647060.3775556,32556,-3.938004970550537
1744647088.98228,32721,-3.929318428039551
1744647118.0794618,32894,-3.8469479084014893
1744647152.5368285,33098,-3.809844493865967
1744647182.1102989,33255,-3.820768356323242
1744647220.820054,33461,-3.8485817909240723
1744647251.9608855,33641,-3.873199701309204
1744647295.0841541,33898,-4.041558742523193
1744647328.1205196,34076,-4.0263800621032715
1744647385.1378257,34414,-4.248216152191162
1744647411.1371841,34559,-4.164735794067383
1744647447.700833,34775,-4.2650041580200195
1744647473.528301,34924,-4.259311676025391
1744647501.6485374,35089,-4.284356117248535
1744647537.4606416,35299,-4.383959770202637
1744647574.5923753,35520,-4.4475860595703125
1744647603.603438,35679,-4.346462249755859
1744647642.7659469,35914,-4.402928352355957
1744647673.9513712,36096,-4.465790271759033
1744647711.782079,36322,-4.5486836433410645
1744647747.1975324,36531,-4.610323429107666
1744647775.4923913,36694,-4.606070041656494
1744647812.5894415,36909,-4.665798664093018
1744647857.7884448,37182,-4.810338497161865
1744647888.8605893,37364,-4.823856353759766
1744647915.8303483,37520,-4.760139465332031
1744647943.5658114,37678,-4.7459797859191895
1744647979.3954258,37889,-4.816802501678467
1744648015.7490149,38105,-4.8702216148376465
1744648043.460385,38262,-4.844339847564697
1744648069.7303305,38411,-4.775496006011963
1744648094.3707085,38550,-4.674872398376465
1744648123.2599406,38715,-4.5208563804626465
1744648160.3144507,38928,-4.54164981842041
1744648196.0744658,39136,-4.355373859405518
1744648229.883702,39334,-4.450541973114014
1744648268.1506941,39561,-4.46022891998291
1744648293.1530795,39703,-4.456799030303955
1744648329.0776803,39916,-4.488286972045898
1744648357.198615,40077,-4.423231601715088
1744648393.6274805,40292,-4.4177703857421875
1744648431.3629158,40518,-4.521200180053711
1744648466.516619,40727,-4.472140789031982
1744648492.5235288,40876,-4.392173767089844
1744648521.0077941,41037,-4.270081520080566
1744648549.2204216,41196,-4.1970624923706055
1744648580.3719618,41375,-4.261425018310547
1744648609.6152265,41540,-4.224564075469971
1744648637.572939,41700,-4.073483943939209
1744648666.014776,41862,-4.053258419036865
1744648694.1791723,42020,-4.036228179931641
1744648723.1744888,42184,-4.054824352264404
1744648752.2539012,42347,-3.9532856941223145
1744648781.54542,42509,-3.863377809524536
1744648812.9392376,42685,-3.902056932449341
1744648842.2935662,42841,-3.906923532485962
1744648884.455153,43077,-4.082917213439941
1744648915.1121998,43252,-4.074789524078369
1744648942.066301,43396,-3.968947649002075
1744648970.9516478,43553,-3.9221253395080566
1744648997.4716327,43701,-3.8293519020080566
1744649023.9809499,43846,-3.6987240314483643
1744649054.5985513,44019,-3.753237009048462
1744649083.5755248,44182,-3.7140276432037354
1744649123.4843051,44411,-3.817603588104248
1744649153.3610632,44578,-3.7574779987335205
1744649182.539459,44748,-3.660752058029175
1744649221.3849657,44979,-3.72479510307312
1744649251.1293101,45142,-3.7542083263397217
1744649278.7268407,45295,-3.741262197494507
1744649316.7249627,45517,-3.8431103229522705
1744649353.5797315,45731,-3.8178913593292236
1744649378.4296088,45868,-3.748265027999878
1744649405.9054577,46025,-3.7332541942596436
1744649441.969266,46235,-3.7818210124969482
1744649468.021041,46382,-3.7905383110046387
1744649506.3138986,46611,-3.868546962738037
1744649536.3057663,46781,-3.884624481201172
1744649584.5745096,47068,-4.102212905883789
1744649630.0573826,47336,-4.23599910736084
1744649659.7167776,47506,-4.271720886230469
1744649686.5498226,47658,-4.1570539474487305
1744649714.430138,47815,-4.1511077880859375
1744649742.7585325,47981,-4.207579612731934
1744649773.3647313,48158,-4.23618745803833
1744649817.3149583,48428,-4.4408721923828125
1744649852.7954767,48637,-4.534097671508789
1744649883.5813286,48814,-4.535878658294678
1744649912.9687078,48985,-4.54555606842041
1744649940.9571657,49146,-4.441885471343994
1744649971.3151073,49324,-4.4880452156066895
1744650001.0497437,49491,-4.492983341217041
1744650030.7855518,49661,-4.406041622161865
1744650063.4612546,49850,-4.451519966125488
1744650090.9548025,50009,-4.46418571472168
1744650118.8725872,50170,-4.360041618347168
1744650144.7618687,50312,-4.266575813293457
1744650172.1311853,50468,-4.31417179107666
1744650212.1899254,50703,-4.4409098625183105
1744650239.2621346,50856,-4.351074695587158
1744650269.8356762,51031,-4.387641906738281
1744650297.9474182,51188,-4.3026533126831055
1744650336.150741,51411,-4.379775047302246
1744650366.0901089,51585,-4.197401523590088
1744650397.0305011,51764,-4.060451030731201
1744650425.6615531,51926,-4.062087535858154
1744650462.2216663,52141,-4.119821548461914
1744650488.623283,52284,-4.073257923126221
1744650517.909624,52439,-4.055204391479492
1744650557.0348172,52661,-4.119559288024902
1744650586.3574085,52828,-3.9660537242889404
1744650612.9846501,52979,-3.885457992553711
1744650642.8969407,53144,-3.851506233215332
1744650672.5248318,53313,-3.869278907775879
1744650705.1313446,53492,-3.885613203048706
1744650741.40434,53702,-3.865567445755005
1744650776.0934632,53905,-3.8843934535980225
1744650800.2511897,54044,-3.8240413665771484
1744650826.2578988,54194,-3.7709710597991943
1744650855.314927,54360,-3.8019373416900635
1744650893.5929627,54583,-3.917879343032837
1744650922.4177203,54749,-3.959307909011841
1744650948.3486812,54896,-3.933213949203491
1744650975.7314174,55052,-3.792943239212036
1744651006.064676,55231,-3.862833261489868
1744651033.8150055,55390,-3.8363146781921387
1744651142.3051822,55536,-3.8012747764587402
1744651370.8240783,55760,-3.7995083332061768
1744651526.9697008,55912,-3.7515273094177246
1744651686.8590314,56068,-3.7161896228790283
1744651906.1204972,56284,-3.7552084922790527
1744652114.4051182,56491,-3.744084596633911
1744652143.7699497,56662,-3.782175064086914
1744652169.9947748,56813,-3.773430585861206
1744652205.0611618,57020,-3.7444612979888916
1744652232.1606662,57176,-3.708052635192871
1744652258.472961,57326,-3.699669122695923
1744652287.4681742,57490,-3.685962677001953
1744652317.1009057,57659,-3.685220718383789
1744652342.5167222,57804,-3.630436420440674
1744652376.2090223,58002,-3.657799482345581
1744652404.7982938,58165,-3.650754690170288
1744652436.1895108,58347,-3.687004804611206
1744652469.5298574,58540,-3.719533920288086
1744652496.0270965,58691,-3.671495199203491
1744652526.13249,58862,-3.585561990737915
1744652553.5018606,59021,-3.592139959335327
1744652592.5965364,59256,-3.750384569168091
1744652620.0101316,59408,-3.7578155994415283
1744652660.1073642,59643,-3.792116403579712
1744652687.3028748,59797,-3.780268430709839
1744652716.755126,59969,-3.8526875972747803
1744652752.7256682,60179,-3.799307107925415
1744652782.473686,60339,-3.8235397338867188
1744652819.7542758,60548,-3.88965106010437
1744652847.0756884,60694,-3.794858694076538
1744652876.2946968,60856,-3.752725601196289
1744652912.3043382,61063,-3.8414947986602783
1744652942.2343738,61236,-3.8920161724090576
1744652970.372078,61399,-3.8189094066619873
1744652998.715281,61560,-3.855198860168457
1744653039.60205,61791,-3.996866226196289
1744653065.7720673,61938,-3.9639270305633545
1744653095.1503472,62106,-3.9498956203460693
1744653125.5746436,62259,-3.9830477237701416
1744653162.3194878,62473,-4.0558977127075195
1744653197.3693376,62680,-4.086730480194092
1744653228.9304388,62863,-4.1378560066223145
1744653255.1961336,63010,-4.099253177642822
1744653290.6035652,63218,-4.194234848022461
1744653317.0486193,63372,-4.156740665435791
1744653344.8318384,63535,-4.1583356857299805
1744653373.0231144,63696,-4.039269924163818
1744653400.8055568,63855,-4.067328929901123
1744653427.383025,64006,-3.955486536026001
1744653478.1229007,64218,-4.017682075500488
1744653521.7711585,64373,-3.9408953189849854
1744653642.1225965,64521,-3.8765523433685303
1744653848.8831615,64723,-3.914888381958008
1744653997.4300098,64872,-3.8344082832336426
1744654026.367691,65023,-3.8515663146972656
1744654055.4122806,65188,-3.8678297996520996
1744654090.6745286,65352,-3.7871592044830322
1744654124.6444867,65520,-3.7668237686157227
1744654151.4004583,65670,-3.7510077953338623
1744654178.8394506,65829,-3.7315967082977295
1744654204.8412428,65977,-3.6058402061462402
1744654232.1138647,66132,-3.636061191558838
1744654263.688556,66312,-3.6249046325683594
1744654295.1933672,66476,-3.6237025260925293
1744654325.7976997,66638,-3.4880189895629883
1744654352.4620469,66791,-3.4067928791046143
1744654390.1804676,67010,-3.435063123703003
1744654418.5824513,67175,-3.4426798820495605
1744654451.8069654,67361,-3.419853925704956
1744654484.7486393,67525,-3.448838233947754
1744654516.3518412,67684,-3.4372310638427734
1744654553.700545,67884,-3.4965946674346924
1744654581.2462177,68039,-3.488273859024048
1744654618.5888467,68257,-3.6251940727233887
1744654650.332095,68438,-3.6070494651794434
1744654689.75021,68673,-3.7717134952545166
1744654717.1910784,68826,-3.7943801879882812
1744654743.5084627,68979,-3.738128185272217
1744654772.4869077,69145,-3.7893965244293213
1744654801.1607692,69309,-3.8185272216796875
1744654829.7414782,69476,-3.8147830963134766
1744654904.1211233,69697,-3.905301809310913
1744655101.1207192,69890,-3.9248781204223633
1744655317.9773777,70102,-4.046342849731445
1744655463.8580544,70245,-4.009357452392578
1744655740.1236475,70518,-4.161677837371826
1744656026.1348171,70800,-4.415920734405518
1744656178.1217291,70948,-4.366103172302246
1744656342.8731487,71108,-4.367989540100098
1744656564.1221218,71326,-4.422714710235596
1744656726.8523743,71484,-4.439094543457031
1744656876.1156766,71630,-4.32242488861084
1744657034.869188,71784,-4.302674293518066
1744657211.1208305,71957,-4.244619369506836
1744657377.0629241,72118,-4.224634647369385
1744657596.1225514,72334,-4.2870306968688965
1744657760.1117609,72494,-4.216085910797119
1744657914.841829,72644,-4.204512596130371
1744658119.9410667,72845,-4.130154132843018
1744658261.8879051,72983,-4.057372570037842
1744658412.2151933,73129,-3.8906707763671875
1744658632.9082105,73346,-3.96842885017395
1744658792.0887103,73501,-3.963995933532715
1744658963.1772282,73669,-3.9673027992248535
1744659178.121563,73880,-4.007092475891113
1744659328.1209111,74026,-3.965111494064331
1744659477.9963493,74171,-3.825629234313965
1744659687.9329112,74377,-3.8269431591033936
1744659893.8866923,74579,-3.7570183277130127
1744660048.1203225,74730,-3.7643184661865234
1744660266.1560764,74944,-3.754603862762451
1744660415.8733025,75089,-3.4786179065704346
1744660635.9835398,75305,-3.575590133666992
1744660774.8439724,75440,-3.5137107372283936
1744660997.1228411,75659,-3.5291287899017334
1744661213.1239421,75871,-3.5712673664093018
1744661357.8872895,76011,-3.570986747741699
1744661537.1221735,76187,-3.636003017425537
1744661753.8427844,76399,-3.7031190395355225
1744661918.1125836,76560,-3.7124669551849365
1744662064.87026,76702,-3.611043691635132
1744662214.121084,76848,-3.571103811264038
1744662428.3945625,77057,-3.659573793411255
1744662577.9077213,77203,-3.609734535217285
1744662732.114294,77354,-3.632051944732666
1744662892.895662,77510,-3.653114080429077
1744663080.1182604,77694,-3.6399455070495605
1744663292.1133714,77902,-3.772303342819214
1744663445.1208882,78051,-3.7172110080718994
1744663622.113265,78224,-3.6778321266174316
1744663768.1226025,78366,-3.667377233505249
1744663927.0338082,78520,-3.7082302570343018
1744664154.1208851,78744,-3.7601282596588135
1744664314.8432555,78900,-3.7178971767425537
1744664459.8656328,79041,-3.7183101177215576
1744664609.0148473,79230,-3.618713617324829
1744664636.3479323,79384,-3.6245503425598145
1744664665.7949352,79555,-3.59686017036438
1744664691.0817645,79700,-3.6373283863067627
1744664717.5267446,79851,-3.5251667499542236
1744664745.1034362,80011,-3.481259822845459
1744664771.7663255,80163,-3.488642930984497
