train/ent_coef_loss,train/learning_rate,train/ent_coef,time/episodes,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,time/fps,train/critic_loss,time/time_elapsed
0.3557797968387604,0.0003,0.4189002215862274,164,14828,232.990478515625,39.68,-181.13468238,14727,4,1039.95068359375,3221
0.03670256584882736,0.0003,0.42760518193244934,168,14938,239.64675903320312,36.92,-172.40871275,14837,4,1942.948974609375,3249
0.3982117176055908,0.0003,0.43015366792678833,172,15004,242.927490234375,37.19,-174.31665640999995,14903,4,1043.283203125,3267
0.1305038034915924,0.0003,0.4333631992340088,176,15037,242.12042236328125,37.0,-174.49503927,14936,4,168.13824462890625,3278
-0.057811856269836426,0.0003,0.4380316138267517,180,15104,250.7047119140625,34.29,-160.92941593,15003,4,4824.11328125,3296
0.12792132794857025,0.0003,0.44164225459098816,184,15142,239.77940368652344,33.37,-156.03567445,15041,4,399.9793395996094,3307
0.21722440421581268,0.0003,0.44741979241371155,188,15223,245.57386779785156,33.72,-157.31744758,15122,4,212.6920928955078,3328
0.2879403233528137,0.0003,0.49518224596977234,192,15583,220.24407958984375,33.25,-155.31910037,15482,4,3023.10595703125,3406
0.059931084513664246,0.0003,0.5147833228111267,196,15727,238.6384735107422,33.71,-157.08992085000003,15626,4,1111.264404296875,3440
0.144882470369339,0.0003,0.523176908493042,200,15818,219.72085571289062,30.99,-141.16700701000002,15717,4,1075.365966796875,3464
0.18175266683101654,0.0003,0.5277904272079468,204,15858,228.0287628173828,30.37,-137.69388104,15757,4,212.90603637695312,3476
0.1464245617389679,0.0003,0.5304800868034363,208,15883,215.7125701904297,27.33,-124.88007274999998,15782,4,197.8323211669922,3488
0.14872504770755768,0.0003,0.5333334803581238,212,15918,224.0271759033203,27.2,-124.53391172999996,15817,4,1073.54296875,3504
0.08523821830749512,0.0003,0.5375797748565674,216,15956,224.1728973388672,26.5,-121.28628834000001,15855,4,983.6466064453125,3520
0.28033894300460815,0.0003,0.544992983341217,220,16043,221.0699005126953,25.85,-117.44450521,15942,4,1044.2181396484375,3542
-0.014246045611798763,0.0003,0.5498984456062317,224,16079,212.7910919189453,24.6,-112.72204896,15978,4,1088.27197265625,3554
0.022155452519655228,0.0003,0.5591120719909668,228,16150,205.58544921875,23.96,-111.39319990999996,16049,4,214.45126342773438,3572
0.09956491738557816,0.0003,0.5641152858734131,232,16205,220.11297607421875,23.83,-109.58924970000002,16104,4,1964.7738037109375,3587
0.04357149079442024,0.0003,0.5707153677940369,236,16270,218.5982666015625,23.82,-110.21298184,16169,4,1094.041015625,3603
0.08474598079919815,0.0003,0.5823253393173218,240,16357,206.66156005859375,21.88,-102.88522920999998,16256,4,1029.4263916015625,3625
0.003180484287440777,0.0003,0.5906132459640503,244,16411,209.29049682617188,20.82,-99.67436214000001,16310,4,147.83425903320312,3639
0.03182089701294899,0.0003,0.595144510269165,248,16455,218.553955078125,20.81,-100.07445100000001,16354,4,2011.7728271484375,3652
-0.01778508722782135,0.0003,0.6021696925163269,252,16537,202.81350708007812,21.34,-102.43501451,16436,4,204.3939208984375,3672
0.03419070318341255,0.0003,0.6053475737571716,256,16586,212.39585876464844,21.21,-102.31126472,16485,4,245.65049743652344,3686
0.0663171112537384,0.0003,0.607650876045227,260,16606,205.82896423339844,18.48,-87.57449448,16505,4,262.74981689453125,3696
0.03082124888896942,0.0003,0.618412435054779,264,16693,201.42367553710938,18.65,-87.15386529999999,16592,4,153.94781494140625,3718
0.3279826045036316,0.0003,0.6215128898620605,268,16722,198.66122436523438,17.84,-83.07229791999998,16621,4,148.6624755859375,3727
0.01887727901339531,0.0003,0.6249275207519531,272,16769,204.6464385986328,17.65,-80.77117384999998,16668,4,163.66201782226562,3740
0.10317081212997437,0.0003,0.6274082064628601,276,16802,205.4365997314453,17.65,-79.80088296999999,16701,4,1051.669189453125,3750
-0.22366362810134888,0.0003,0.6376764178276062,280,16910,204.21498107910156,18.06,-80.83231303,16809,4,1026.939453125,3777
-0.03250978887081146,0.0003,0.6401757597923279,284,16936,205.31813049316406,17.94,-81.30623335000001,16835,4,142.58375549316406,3786
-0.02772296965122223,0.0003,0.6473125219345093,288,17029,196.45272827148438,18.06,-82.41831098,16928,4,498.35040283203125,3808
0.043677520006895065,0.0003,0.6514164209365845,292,17073,193.69357299804688,14.9,-59.45302021,16972,4,1079.632568359375,3823
0.03268430009484291,0.0003,0.6549092531204224,296,17121,196.60635375976562,13.94,-54.50497229999999,17020,4,205.99066162109375,3836
-0.06493891775608063,0.0003,0.6535712480545044,300,17174,183.5154571533203,13.56,-53.63508772,17073,4,391.37017822265625,3851
-0.015299136750400066,0.0003,0.6508592963218689,304,17200,197.29820251464844,13.42,-53.06390686,17099,4,502.03900146484375,3860
0.015677521005272865,0.0003,0.6515820622444153,308,17230,196.0107421875,13.47,-53.30472965,17129,4,282.44915771484375,3870
0.11602689325809479,0.0003,0.6494064331054688,312,17261,198.9065704345703,13.43,-52.965423949999995,17160,4,1114.302001953125,3881
0.006814904510974884,0.0003,0.654009222984314,316,17346,178.22256469726562,13.9,-54.51354952999999,17245,4,206.80462646484375,3901
0.07491565495729446,0.0003,0.6560717821121216,320,17380,183.63096618652344,13.37,-52.33504957999999,17279,4,942.8825073242188,3912
0.11398883163928986,0.0003,0.6581823229789734,324,17413,175.1376190185547,13.34,-52.73045388,17312,4,1104.266357421875,3923
-0.09717993438243866,0.0003,0.6600785851478577,328,17464,166.5348663330078,13.14,-51.47759576000001,17363,4,1061.7412109375,3936
0.028484396636486053,0.0003,0.6601312756538391,332,17496,173.37347412109375,12.91,-51.32743937000001,17395,4,986.4766235351562,3946
0.0838514044880867,0.0003,0.660559892654419,336,17536,178.2129364013672,12.66,-49.766164030000006,17435,4,1096.3966064453125,3960
0.029730509966611862,0.0003,0.661258339881897,340,17584,178.56141662597656,12.27,-48.56368949000001,17483,4,2879.869140625,3975
0.044267065823078156,0.0003,0.6611567735671997,344,17619,177.18154907226562,12.08,-47.72261592000001,17518,4,1019.8478393554688,3985
0.09691835194826126,0.0003,0.6604149341583252,348,17643,180.04061889648438,11.88,-47.66557389000001,17542,4,1157.397216796875,3994
-0.10879231244325638,0.0003,0.663119375705719,352,17674,169.34130859375,11.37,-45.603408130000005,17573,4,1182.888671875,4003
0.04037206619977951,0.0003,0.6662320494651794,356,17713,181.7433624267578,11.27,-45.81741729,17612,4,1827.53955078125,4015
-0.07426998764276505,0.0003,0.669933557510376,360,17741,166.68260192871094,11.35,-46.46037936,17640,4,160.6127166748047,4025
-0.051159586757421494,0.0003,0.6705384254455566,364,17809,158.18051147460938,11.16,-46.3575288,17708,4,148.80038452148438,4043
0.1304096281528473,0.0003,0.6739559769630432,368,17905,170.9630889892578,11.83,-49.004097529999996,17804,4,2861.720703125,4068
-0.05853281542658806,0.0003,0.6804952025413513,372,17956,168.20953369140625,11.87,-50.04828946000001,17855,4,236.35333251953125,4110
-0.020026635378599167,0.0003,0.6819931268692017,376,17988,166.64901733398438,11.86,-51.11703265000001,17887,4,158.99038696289062,4154
-0.04033030569553375,0.0003,0.6895734667778015,380,18142,164.46591186523438,12.32,-52.20750266000001,18041,4,200.6616668701172,4350
0.06879188865423203,0.0003,0.6893166303634644,384,18178,155.8321533203125,12.42,-51.85064684000001,18077,4,169.80792236328125,4399
-0.017760971561074257,0.0003,0.6834225654602051,388,18258,152.18211364746094,12.29,-52.32694301000001,18157,4,144.08184814453125,4503
0.07622549682855606,0.0003,0.6837552189826965,392,18301,168.0033416748047,12.28,-52.48547767,18200,4,148.21255493164062,4561
-0.10540302097797394,0.0003,0.6821917295455933,396,18362,153.84051513671875,12.41,-52.64558206000001,18261,3,202.59112548828125,4642
0.0016343910247087479,0.0003,0.6803355813026428,400,18398,156.5689239501953,12.24,-51.895180720000006,18297,3,145.72561645507812,4691
0.11454358696937561,0.0003,0.6784623265266418,404,18433,146.24227905273438,12.33,-52.70623266000001,18332,3,1133.1817626953125,4737
0.002033974975347519,0.0003,0.6789267659187317,408,18462,149.96615600585938,12.32,-52.937978969999996,18361,3,182.70071411132812,4779
0.06917043030261993,0.0003,0.6792084574699402,412,18495,148.8070068359375,12.34,-53.31338348,18394,3,1048.31689453125,4823
-0.013909533619880676,0.0003,0.6777591705322266,416,18538,143.681884765625,11.92,-52.03308247,18437,3,1047.322021484375,4880
-0.02227366343140602,0.0003,0.6752362251281738,420,18573,152.13548278808594,11.93,-52.254562639999996,18472,3,1897.39990234375,4929
-0.13093896210193634,0.0003,0.6725444793701172,424,18612,141.75453186035156,11.99,-52.22365074000001,18511,3,146.51805114746094,4984
-0.01766238920390606,0.0003,0.6709815859794617,428,18636,139.94956970214844,11.72,-50.9811676,18535,3,1023.4920654296875,5018
0.06494496762752533,0.0003,0.6694061756134033,432,18676,150.25286865234375,11.8,-51.441387510000006,18575,3,1044.705322265625,5073
0.0009927134960889816,0.0003,0.669093906879425,436,18709,147.7835693359375,11.73,-50.69501847000001,18608,3,1081.8756103515625,5118
0.01781315542757511,0.0003,0.669762909412384,440,18741,134.31614685058594,11.57,-50.102930719999975,18640,3,219.97703552246094,5162
-0.09631717205047607,0.0003,0.6722068190574646,444,18790,143.85084533691406,11.71,-50.611419099999985,18689,3,1075.885986328125,5226
0.007095258682966232,0.0003,0.6755895018577576,448,18830,140.17840576171875,11.87,-51.32803607000001,18729,3,121.38055419921875,5280
-0.05815805122256279,0.0003,0.6766057014465332,452,18850,146.18690490722656,11.76,-50.63611665000001,18749,3,1017.7398681640625,5306
0.013602219521999359,0.0003,0.6749555468559265,456,18891,132.57858276367188,11.78,-50.003370620000005,18790,3,1223.9058837890625,5360
0.11067473888397217,0.0003,0.6770138740539551,460,18919,141.52874755859375,11.78,-52.90977811999999,18818,3,145.40414428710938,5400
0.0019454844295978546,0.0003,0.679382860660553,464,18964,150.41488647460938,11.55,-51.842359210000005,18863,3,139.0111846923828,5461
-0.09817986190319061,0.0003,0.679815948009491,468,18999,145.16275024414062,10.94,-49.592440749999994,18898,3,225.58163452148438,5506
-0.07373881340026855,0.0003,0.6788823008537292,472,19033,138.09315490722656,10.77,-47.77618633,18932,3,1054.3355712890625,5552
0.16307109594345093,0.0003,0.6776924729347229,476,19089,140.3562469482422,11.01,-48.00321218999999,18988,3,121.29142761230469,5626
0.04232322424650192,0.0003,0.6791688799858093,480,19119,130.08258056640625,9.77,-42.84968885,19018,3,159.02976989746094,5668
0.061823125928640366,0.0003,0.6805521845817566,484,19144,125.02384185791016,9.66,-42.31469123000001,19043,3,106.47407531738281,5702
0.08911600708961487,0.0003,0.6818290948867798,488,19176,137.56471252441406,9.18,-39.13415288,19075,3,1130.57568359375,5747
0.13034014403820038,0.0003,0.6841427087783813,492,19195,126.22147369384766,8.94,-37.88579147,19094,3,182.3716583251953,5773
-0.0571184903383255,0.0003,0.6882480978965759,496,19255,136.45541381835938,8.93,-38.023688670000006,19154,3,292.46002197265625,5852
0.040156856179237366,0.0003,0.6872724294662476,500,19285,126.46078491210938,8.87,-37.47982492,19184,3,185.64358520507812,5893
0.07093903422355652,0.0003,0.688614547252655,504,19310,136.72532653808594,8.77,-36.79124606,19209,3,1048.841552734375,5928
-0.01801590994000435,0.0003,0.6902861595153809,508,19459,129.5162811279297,9.97,-41.98297538999999,19358,3,2089.2470703125,6119
0.012865489348769188,0.0003,0.689100980758667,512,19480,119.42079162597656,9.85,-41.31215280000001,19379,3,1979.923828125,6148
-0.06779983639717102,0.0003,0.6875561475753784,516,19505,128.42457580566406,9.67,-39.80063571,19404,3,114.726806640625,6184
-0.108970046043396,0.0003,0.6869460940361023,520,19527,110.25628662109375,9.54,-40.10025436,19426,3,156.16168212890625,6214
0.11564397811889648,0.0003,0.683229923248291,524,19559,127.87306213378906,9.47,-40.08052378,19458,3,1938.798828125,6258
0.010897696018218994,0.0003,0.6873723864555359,528,19646,124.88082885742188,10.1,-42.34165841,19545,3,148.94662475585938,6351
-0.09232765436172485,0.0003,0.6894436478614807,532,19687,109.69657135009766,10.11,-41.49446341,19586,3,1003.9273681640625,6394
0.006668556481599808,0.0003,0.6889161467552185,536,19713,122.06739807128906,10.04,-40.961139030000005,19612,3,1095.6533203125,6424
-0.0529283806681633,0.0003,0.6862207651138306,540,19769,120.45755767822266,10.28,-42.351347739999994,19668,3,120.28411865234375,6485
0.00047434400767087936,0.0003,0.6789942979812622,544,19854,114.756103515625,10.64,-44.4954152,19753,3,113.0345458984375,6574
0.025978505611419678,0.0003,0.6754006743431091,548,19895,109.33089447021484,10.65,-43.06395217,19794,3,131.57623291015625,6619
0.07689771801233292,0.0003,0.6726678013801575,552,19940,110.23812866210938,10.9,-44.61460021,19839,2,994.6063232421875,6669
0.01235206052660942,0.0003,0.6718190312385559,556,19984,103.64212036132812,10.93,-44.95210306999999,19883,2,1167.3387451171875,6717
0.13278760015964508,0.0003,0.6729490756988525,560,20038,109.2159652709961,11.19,-43.39165908,19937,2,1937.329345703125,6776
0.09635522961616516,0.0003,0.6753877401351929,564,20065,116.67984008789062,11.01,-42.16426599000001,19964,2,120.27337646484375,6806
-0.08831708133220673,0.0003,0.6721504926681519,568,20127,98.90424346923828,11.28,-43.75916392,20026,2,113.53239440917969,6871
-0.042402952909469604,0.0003,0.6719587445259094,572,20145,102.53764343261719,11.12,-43.094905149999995,20044,2,2037.1466064453125,6891
0.12860696017742157,0.0003,0.6702531576156616,576,20167,111.04100036621094,10.78,-41.286611539999996,20066,2,1045.09765625,6916
-0.04431646689772606,0.0003,0.6674185991287231,580,20203,110.44525909423828,10.84,-41.399202009999996,20102,2,124.00718688964844,6956
-0.07376620918512344,0.0003,0.6675634980201721,584,20244,108.32691192626953,11.0,-42.29018704,20143,2,133.0638885498047,7000
0.016910603269934654,0.0003,0.6663935780525208,588,20271,109.18976593017578,10.95,-42.04431946999999,20170,2,1075.8662109375,7031
0.10682778060436249,0.0003,0.664221465587616,592,20302,107.93582916259766,11.07,-42.5611917,20201,2,123.80064392089844,7064
0.026821449398994446,0.0003,0.6640414595603943,596,20322,106.75885772705078,10.67,-40.720762019999995,20221,2,131.6092071533203,7087
-0.08096294105052948,0.0003,0.6631637215614319,600,20356,107.91827392578125,10.71,-41.13275926,20255,2,164.45797729492188,7124
-0.03304973244667053,0.0003,0.6636568307876587,604,20392,98.8912124633789,10.82,-41.40238131,20291,2,112.04358673095703,7164
0.011742774397134781,0.0003,0.6638144254684448,608,20439,100.41993713378906,9.8,-36.97204876,20338,2,167.18838500976562,7214
-0.06933615356683731,0.0003,0.6610390543937683,612,20486,101.25051879882812,10.06,-37.61731137,20385,2,133.46253967285156,7264
-0.0058369324542582035,0.0003,0.6595327854156494,616,20518,95.24779510498047,10.13,-37.9039421,20417,2,1967.0584716796875,7299
-0.008048824965953827,0.0003,0.6607500910758972,620,20562,95.29005432128906,10.35,-38.12787572,20461,2,142.44607543945312,7347
-0.047128647565841675,0.0003,0.6619685888290405,624,20611,92.08004760742188,10.52,-38.746809139999996,20510,2,115.85175323486328,7399
0.157792866230011,0.0003,0.6602294445037842,628,20645,98.54107666015625,9.99,-37.05723244,20544,2,150.43048095703125,7437
-0.03520874306559563,0.0003,0.6620268225669861,632,20678,94.20305633544922,9.91,-36.41036648,20577,2,1902.003173828125,7475
-0.17839372158050537,0.0003,0.6600231528282166,636,20700,96.13922119140625,9.87,-36.42630096,20599,2,107.80870056152344,7498
-0.07558175921440125,0.0003,0.6451027989387512,640,20804,94.21211242675781,10.35,-37.69987685,20703,2,969.3482666015625,7606
-0.06311880052089691,0.0003,0.6357341408729553,644,20863,100.00713348388672,10.09,-36.47653717000001,20762,2,1906.5133056640625,7668
-0.10816781967878342,0.0003,0.6330922842025757,648,20888,97.13695526123047,9.93,-35.82752369,20787,2,103.01091766357422,7696
0.0029456596821546555,0.0003,0.628384530544281,652,20925,91.79360961914062,9.85,-34.944036180000005,20824,2,102.460205078125,7736
0.012876801192760468,0.0003,0.6220852136611938,656,20990,93.31295776367188,10.06,-36.03248067,20889,2,1073.224365234375,7804
-0.22014804184436798,0.0003,0.6212608218193054,660,21033,84.27943420410156,9.95,-35.20715223,20932,2,146.24948120117188,7850
0.044392943382263184,0.0003,0.6146175265312195,664,21095,94.15318298339844,10.3,-36.99016167,20994,2,122.82194519042969,7916
0.012864256277680397,0.0003,0.6130874156951904,668,21124,92.49893951416016,9.97,-34.90107054,21023,2,127.4248046875,7947
-0.09799539297819138,0.0003,0.6115216016769409,672,21164,86.39016723632812,10.19,-35.99785895,21063,2,1063.449951171875,7990
0.12462124973535538,0.0003,0.6075634956359863,676,21210,93.4354476928711,10.43,-38.23047095,21109,2,1047.662353515625,8039
0.048665665090084076,0.0003,0.6072768568992615,680,21250,80.232666015625,10.47,-38.25812689999999,21149,2,106.0087890625,8082
-0.026535870507359505,0.0003,0.6064069867134094,684,21272,84.67031860351562,10.28,-37.29050779000001,21171,2,127.50738525390625,8108
-0.13944117724895477,0.0003,0.6006412506103516,688,21324,75.35283660888672,10.53,-39.63221335,21223,2,1087.17626953125,8162
-0.050358597189188004,0.0003,0.5980393886566162,692,21341,87.5427474975586,10.39,-38.98116705,21240,2,922.93994140625,8182
-0.07255065441131592,0.0003,0.597234308719635,696,21376,78.36897277832031,10.54,-39.682178359999995,21275,2,147.74588012695312,8222
-0.041220828890800476,0.0003,0.5956226587295532,700,21443,81.07683563232422,10.87,-42.03370812,21342,2,106.07699584960938,8292
-0.12842723727226257,0.0003,0.5955142974853516,704,21498,81.28498077392578,11.06,-43.19845487,21397,2,126.96488189697266,8322
0.08579978346824646,0.0003,0.5928587913513184,708,21550,80.10873413085938,11.11,-44.597375549999995,21449,2,1923.781494140625,8334
-0.04319833219051361,0.0003,0.5908986330032349,712,21585,74.21031188964844,10.99,-44.663529079999996,21484,2,242.8060760498047,8342
-0.04837866127490997,0.0003,0.5834058523178101,716,21654,80.12574005126953,11.36,-46.97990963,21553,2,2783.47607421875,8356
0.1286071240901947,0.0003,0.5730685591697693,720,21756,80.96707153320312,11.94,-50.322196709999986,21655,2,83.29521179199219,8378
-0.14430052042007446,0.0003,0.5718933939933777,724,21804,68.92935180664062,11.93,-50.48973262999999,21703,2,1916.186767578125,8392
-0.14266125857830048,0.0003,0.5683689713478088,728,21852,75.4176025390625,12.07,-51.47955343999999,21751,2,91.55253601074219,8404
-0.12005847692489624,0.0003,0.5649858117103577,732,21922,78.48234558105469,12.44,-53.35281629,21821,2,2048.800048828125,8419
-0.05039996653795242,0.0003,0.5566525459289551,736,22001,73.38585662841797,13.01,-56.45297213,21900,2,1952.682373046875,8437
-0.09929764270782471,0.0003,0.5527036190032959,740,22038,82.00996398925781,12.34,-54.11863927000001,21937,2,79.33172607421875,8447
0.015310278162360191,0.0003,0.5475072860717773,744,22082,76.36894226074219,12.19,-53.151723800000006,21981,2,109.40234375,8459
-0.2111617773771286,0.0003,0.546360969543457,748,22120,71.51277160644531,12.32,-53.8480707,22019,2,83.013427734375,8470
-0.08899805694818497,0.0003,0.5405190587043762,752,22205,75.45872497558594,12.8,-55.80275409000001,22104,2,100.71382904052734,8488
-0.03871221840381622,0.0003,0.5316196084022522,756,22288,86.79203033447266,12.98,-56.53878648999999,22187,2,104.60438537597656,8506
0.0596107542514801,0.0003,0.5269362926483154,760,22330,80.63333892822266,12.97,-56.84678042,22229,2,82.6090087890625,8517
0.07058461010456085,0.0003,0.5239766240119934,764,22400,73.00664520263672,13.05,-57.478933039999994,22299,2,94.79049682617188,8534
0.03692194074392319,0.0003,0.5221544504165649,768,22423,76.56700897216797,12.99,-57.446618130000004,22322,2,73.28298950195312,8542
-0.09289237856864929,0.0003,0.5194419026374817,772,22461,75.84114837646484,12.97,-56.964203499999996,22360,2,106.57433319091797,8551
0.04348325356841087,0.0003,0.5111900568008423,776,22549,73.34847259521484,13.39,-57.44381963,22448,2,103.40214538574219,8568
0.001976238563656807,0.0003,0.5093809962272644,780,22595,69.34912109375,13.45,-57.70698877999999,22494,2,119.42375183105469,8580
-0.15209433436393738,0.0003,0.5055317878723145,784,22657,84.68126678466797,13.85,-59.78993261000001,22556,2,969.4385986328125,8594
0.05788946896791458,0.0003,0.5041707754135132,788,22713,73.41754913330078,13.89,-58.611884790000005,22612,2,77.33454895019531,8608
-0.027201689779758453,0.0003,0.5025414824485779,792,22759,80.33413696289062,14.18,-60.137483210000006,22658,2,91.247802734375,8620
-0.03349093347787857,0.0003,0.5008311867713928,796,22789,79.29619598388672,14.13,-59.91159624000001,22688,2,990.5984497070312,8631
0.21250322461128235,0.0003,0.4997831881046295,800,22839,78.17227935791016,13.96,-58.49425966000002,22738,2,137.0557861328125,8642
-0.18659400939941406,0.0003,0.4934619963169098,804,22929,75.55099487304688,14.31,-59.39992965000001,22828,2,123.4828872680664,8660
0.06340654194355011,0.0003,0.4892159104347229,808,22988,67.3780517578125,14.38,-58.55795881,22887,2,104.83592224121094,8673
-0.1189865693449974,0.0003,0.4867156147956848,812,23053,70.28083801269531,14.68,-59.78068384,22952,2,93.71917724609375,8687
0.00704149529337883,0.0003,0.473612904548645,816,23234,77.76940155029297,15.8,-62.19409439000001,23133,2,84.8155517578125,8718
-0.18277613818645477,0.0003,0.46896374225616455,820,23344,70.28034973144531,15.88,-60.75400735000001,23243,2,937.4534912109375,8740
0.02831396460533142,0.0003,0.4650062918663025,824,23401,70.61624908447266,15.97,-60.82869282000001,23300,2,65.44587707519531,8753
-0.09159296751022339,0.0003,0.46344417333602905,828,23439,64.04512786865234,15.87,-60.05215877,23338,2,77.97525024414062,8763
-0.17690923810005188,0.0003,0.4608052968978882,832,23495,56.050254821777344,15.73,-59.67394515,23394,2,63.592140197753906,8776
-0.052452996373176575,0.0003,0.4597751796245575,836,23540,70.21387481689453,15.39,-57.62488744,23439,2,91.39083099365234,8786
0.19104784727096558,0.0003,0.4584154486656189,840,23575,73.46710968017578,15.37,-57.45945007,23474,2,958.880859375,8795
0.08990319818258286,0.0003,0.4566212296485901,844,23644,63.54023742675781,15.62,-58.51468495,23543,2,74.7519760131836,8810
0.013793569058179855,0.0003,0.455326646566391,848,23730,65.71244049072266,16.1,-60.92479217,23629,2,87.50651550292969,8828
0.04749101772904396,0.0003,0.45631861686706543,852,23798,66.73796081542969,15.93,-61.48957563000002,23697,2,58.58548355102539,8844
